peakName,gene,TBP,TFIIA,TFIIB,TFIIE,TFIIF
chrXV_551366_552271,YOR121C,<1,NA,NA,NA,NA
chrXV_552802_553114,YOR122C,<1,NA,NA,NA,NA
chrXV_554599_554791,YOR123C,<1,NA,NA,NA,NA
chrXV_558671_558849,YOR124C,<1,NA,NA,NA,NA
chrXV_586345_586729,YOR138C,<1,NA,NA,NA,NA
chrXV_605121_605357,YOR144C,<1,NA,NA,NA,NA
chrXV_619248_619761,YOR153W,<1,NA,NA,NA,NA
chrXV_624202_624701,YOR154W,<1,NA,NA,NA,NA
chrXV_642140_642677,YOR163W,<1,NA,NA,NA,NA
chrXV_648590_648754,YOR166C,<1,NA,NA,NA,NA
chrXV_651791_651940,YOR170W,<1,NA,NA,NA,NA
chrXV_670274_670834,YOR178C,<1,NA,NA,NA,NA
chrXV_672386_672713,YOR179C,<1,NA,NA,NA,NA
chrXV_675223_675531,YOR180C,<1,NA,NA,NA,NA
chrXV_679163_679331,YOR184W,<1,NA,NA,NA,NA
chrXV_680934_681150,snR36,<1,NA,NA,NA,NA
chrXV_704135_704458,YOR192C-C,<1,NA,NA,NA,NA
chrXV_737815_737963,YOR209C,<1,NA,NA,NA,NA
chrXV_738157_738341,YOR210W,<1,NA,NA,NA,NA
chrXV_757544_758321,YOR221C,<1,NA,NA,NA,NA
chrXV_759239_759797,snR35,<1,NA,NA,NA,NA
chrXV_775368_775706,YOR233W,<1,NA,NA,NA,NA
chrXV_779823_780962,snR17a,<1,NA,NA,NA,NA
chrXV_796741_797578,YOR246C,<1,NA,NA,NA,NA
chrXV_802312_802508,YOR250C,<1,NA,NA,NA,NA
chrXV_803454_803712,YOR252W,<1,NA,NA,NA,NA
chrXV_804161_804382,YOR253W,<1,NA,NA,NA,NA
chrXV_836865_837706,YOR274W,<1,NA,NA,NA,NA
chrXV_841141_841373,YOR276W,<1,NA,NA,NA,NA
chrXV_847169_847397,YOR281C,<1,NA,NA,NA,NA
chrXV_884296_884446,YOR304W,<1,NA,NA,NA,NA
chrXV_891419_891749,YOR306C,<1,NA,NA,NA,NA
chrXV_894176_894362,YOR307C,<1,NA,NA,NA,NA
chrXV_896606_897053,YOR309C,<1,NA,NA,NA,NA
chrXV_898305_898556,YOR310C,<1,NA,NA,NA,NA
chrXV_907556_907828,YOR316C,<1,NA,NA,NA,NA
chrXV_925042_925316,YOR324C,<1,NA,NA,NA,NA
chrXV_939381_939606,YOR329C,<1,NA,NA,NA,NA
chrXV_960672_960968,YOR341W,<1,NA,NA,NA,NA
chrXV_967597_968258,YOR342C,<1,NA,NA,NA,NA
chrXV_968550_969102,YOR343C,<1,NA,NA,NA,NA
chrXV_978024_978527,YOR344C,<1,NA,NA,NA,NA
chrXV_981410_981700,YOR346W,<1,NA,NA,NA,NA
chrXV_994870_995162,YOR350C,<1,NA,NA,NA,NA
chrXV_1000847_1001155,YOR353C,<1,NA,NA,NA,NA
chrXV_1003767_1004938,YOR355W,<1,NA,NA,NA,NA
chrXV_1010800_1011183,YOR359W,<1,NA,NA,NA,NA
chrXV_1023203_1023422,YOR364W,<1,NA,NA,NA,NA
chrXV_1039304_1041840,YOR374W,<1,NA,NA,NA,NA
chrXV_1042395_1043438,YOR375C,<1,NA,NA,NA,NA
chrXV_1061032_1061229,YOR383C,<1,NA,NA,NA,NA
chrXV_1090065_1090269,YOR396C-A,<1,NA,NA,NA,NA
chrXVI_1224_1411,YPL283W-A,<1,NA,NA,NA,NA
chrXVI_5499_5830,YPL283C,<1,NA,NA,NA,NA
chrXVI_14330_14505,YPL279C,<1,NA,NA,NA,NA
chrXVI_34966_35156,YPL268W,<1,NA,NA,NA,NA
chrXVI_38924_39116,YPL266W,<1,NA,NA,NA,NA
chrXVI_44270_44544,YPL264C,<1,NA,NA,NA,NA
chrXVI_46455_47433,YPL262W,<1,NA,NA,NA,NA
chrXVI_49095_49273,YPL260W,<1,NA,NA,NA,NA
chrXVI_66677_67300,YPL256C,<1,NA,NA,NA,NA
chrXVI_73059_73261,YPL253C,<1,NA,NA,NA,NA
chrXVI_73922_74259,YPL252C,<1,NA,NA,NA,NA
chrXVI_74674_75651,YPL250C,<1,NA,NA,NA,NA
chrXVI_88282_88512,YPL243W,<1,NA,NA,NA,NA
chrXVI_96217_99115,YPL240C,<1,NA,NA,NA,NA
chrXVI_99281_99486,YPL239W,<1,NA,NA,NA,NA
chrXVI_105443_106178,YPL233W,<1,NA,NA,NA,NA
chrXVI_121340_121796,YPL226W,<1,NA,NA,NA,NA
chrXVI_136202_136516,YPL219W,<1,NA,NA,NA,NA
chrXVI_138543_138749,YPL218W,<1,NA,NA,NA,NA
chrXVI_143162_143450,YPL217C,<1,NA,NA,NA,NA
chrXVI_153141_153527,YPL211W,<1,NA,NA,NA,NA
chrXVI_156161_156386,YPL210C,<1,NA,NA,NA,NA
chrXVI_163923_164260,YPL205C,<1,NA,NA,NA,NA
chrXVI_172736_174110,YPL198W,<1,NA,NA,NA,NA
chrXVI_175964_176186,YPL195W,<1,NA,NA,NA,NA
chrXVI_187749_188229,YPL190C,<1,NA,NA,NA,NA
chrXVI_203144_203362,YPL181W,<1,NA,NA,NA,NA
chrXVI_204926_205186,YPL180W,<1,NA,NA,NA,NA
chrXVI_207822_208079,YPL179W,<1,NA,NA,NA,NA
chrXVI_218337_218647,YPL176C,<1,NA,NA,NA,NA
chrXVI_230808_231151,YPL169C,<1,NA,NA,NA,NA
chrXVI_244102_244382,YPL162C,<1,NA,NA,NA,NA
chrXVI_246803_247015,YPL160W,<1,NA,NA,NA,NA
chrXVI_260945_261600,YPL154C,<1,NA,NA,NA,NA
chrXVI_267944_268109,YPL150W,<1,NA,NA,NA,NA
chrXVI_272887_273271,YPL147W,<1,NA,NA,NA,NA
chrXVI_279830_280488,YPL144W,<1,NA,NA,NA,NA
chrXVI_291025_291303,YPL139C,<1,NA,NA,NA,NA
chrXVI_296694_296881,YPL137C,<1,NA,NA,NA,NA
chrXVI_303490_304322,YPL130W,<1,NA,NA,NA,NA
chrXVI_316472_316759,YPL124W,<1,NA,NA,NA,NA
chrXVI_318988_319232,YPL123C,<1,NA,NA,NA,NA
chrXVI_329241_329548,YPL116W,<1,NA,NA,NA,NA
chrXVI_347396_347730,YPL109C,<1,NA,NA,NA,NA
chrXVI_348978_349124,YPL107W,<1,NA,NA,NA,NA
chrXVI_370615_371026,YPL093W,<1,NA,NA,NA,NA
chrXVI_381211_381881,YPL089C,<1,NA,NA,NA,NA
chrXVI_383139_383427,YPL087W,<1,NA,NA,NA,NA
chrXVI_404629_407063,YPL080C,<1,NA,NA,NA,NA
chrXVI_418169_418364,YPL072W,<1,NA,NA,NA,NA
chrXVI_420579_420732,YPL071C,<1,NA,NA,NA,NA
chrXVI_425098_425260,YPL068C,<1,NA,NA,NA,NA
chrXVI_426994_427964,YPL065W,<1,NA,NA,NA,NA
chrXVI_431858_434377,YPL061W,<1,NA,NA,NA,NA
chrXVI_458501_458742,YPL053C,<1,NA,NA,NA,NA
chrXVI_463857_464416,YPL048W,<1,NA,NA,NA,NA
chrXVI_465763_465928,YPL047W,<1,NA,NA,NA,NA
chrXVI_469770_469961,YPL043W,<1,NA,NA,NA,NA
chrXVI_480264_480509,YPL038W,<1,NA,NA,NA,NA
chrXVI_502101_502402,YPL026C,<1,NA,NA,NA,NA
chrXVI_503349_503530,YPL024W,<1,NA,NA,NA,NA
chrXVI_514223_514537,YPL020C,<1,NA,NA,NA,NA
chrXVI_516389_516861,YPL019C,<1,NA,NA,NA,NA
chrXVI_520506_520898,YPL016W,<1,NA,NA,NA,NA
chrXVI_555636_556449,YPR001W,<1,NA,NA,NA,NA
chrXVI_564977_565304,YPR004C,<1,NA,NA,NA,NA
chrXVI_566691_566931,YPR005C,<1,NA,NA,NA,NA
chrXVI_581104_581393,YPR010C,<1,NA,NA,NA,NA
chrXVI_596543_596734,YPR019W,<1,NA,NA,NA,NA
chrXVI_607354_607598,YPR022C,<1,NA,NA,NA,NA
chrXVI_615058_615453,YPR026W,<1,NA,NA,NA,NA
chrXVI_631311_631503,YPR031W,<1,NA,NA,NA,NA
chrXVI_656552_656797,YPR045C,<1,NA,NA,NA,NA
chrXVI_664759_664975,YPR051W,<1,NA,NA,NA,NA
chrXVI_667388_667604,YPR055W,<1,NA,NA,NA,NA
chrXVI_675566_675958,YPR060C,<1,NA,NA,NA,NA
chrXVI_680840_681118,YPR066W,<1,NA,NA,NA,NA
chrXVI_681920_682205,YPR067W,<1,NA,NA,NA,NA
chrXVI_684373_684569,YPR068C,<1,NA,NA,NA,NA
chrXVI_692399_692850,YPR073C,<1,NA,NA,NA,NA
chrXVI_694716_695521,YPR074W-A,<1,NA,NA,NA,NA
chrXVI_696805_697721,YPR077C,<1,NA,NA,NA,NA
chrXVI_700247_702284,YPR080W,<1,NA,NA,NA,NA
chrXVI_709898_710072,YPR086W,<1,NA,NA,NA,NA
chrXVI_711228_711374,YPR087W,<1,NA,NA,NA,NA
chrXVI_729582_729832,YPR100W,<1,NA,NA,NA,NA
chrXVI_731642_732384,YPR102C,<1,NA,NA,NA,NA
chrXVI_746793_746995,YPR110C,<1,NA,NA,NA,NA
chrXVI_752941_753210,YPR114W,<1,NA,NA,NA,NA
chrXVI_785747_786117,YPR124W,<1,NA,NA,NA,NA
chrXVI_818001_818305,YPR143W,<1,NA,NA,NA,NA
chrXVI_830373_831114,YPR150W,<1,NA,NA,NA,NA
chrXVI_837385_837762,YPR155C,<1,NA,NA,NA,NA
chrXVI_860848_861243,YPR160W,<1,NA,NA,NA,NA
chrXVI_868288_868569,YPR162C,<1,NA,NA,NA,NA
chrXVI_869962_870142,YPR163C,<1,NA,NA,NA,NA
chrXVI_874770_875310,YPR165W,<1,NA,NA,NA,NA
chrXVI_876612_876860,YPR166C,<1,NA,NA,NA,NA
chrXVI_878404_878682,YPR169W,<1,NA,NA,NA,NA
chrXVI_883644_883861,YPR171W,<1,NA,NA,NA,NA
chrXVI_895792_895973,YPR180W,<1,NA,NA,NA,NA
chrXVI_900497_900795,YPR183W,<1,NA,NA,NA,NA
chrXVI_901491_902015,YPR184W,<1,NA,NA,NA,NA
chrXVI_911016_911330,YPR187W,<1,NA,NA,NA,NA
chrXVI_912474_912674,YPR189W,<1,NA,NA,NA,NA
chrXVI_928271_928738,YPR195C,<1,NA,NA,NA,NA
chrXVI_933723_933987,YPR198W,<1,NA,NA,NA,NA
chrXVI_939072_939267,YPR199C,<1,NA,NA,NA,NA
chrXVI_942967_943789,YPR202W,<1,NA,NA,NA,NA
chrI_39073_39377,YAL056W,NA,<1,NA,NA,NA
chrI_94450_94688,YAL027W,NA,<1,NA,NA,NA
chrII_564_759,YBL113W-A,NA,<1,NA,NA,NA
chrII_60562_61093,YBL087C,NA,<1,NA,NA,NA
chrII_84174_84448,YBL076C,NA,<1,NA,NA,NA
chrII_89171_90054,YBL071C-B,NA,<1,NA,NA,NA
chrII_132065_132489,YBL046W,NA,<1,NA,NA,NA
chrII_167806_168707,YBL027W,NA,<1,NA,NA,NA
chrII_227415_227587,YBL004W,NA,<1,NA,NA,NA
chrII_291730_292337,YBR025C,NA,<1,NA,NA,NA
chrII_415033_415722,YBR084C-A,NA,<1,NA,NA,NA
chrII_431744_432028,YBR094W,NA,<1,NA,NA,NA
chrII_444475_445066,YBR101C,NA,<1,NA,NA,NA
chrII_483349_483750,YBR121C,NA,<1,NA,NA,NA
chrII_512850_513003,YBR137W,NA,<1,NA,NA,NA
chrII_532033_532508,YBR143C,NA,<1,NA,NA,NA
chrII_548999_549346,YBR154C,NA,<1,NA,NA,NA
chrII_581330_581695,YBR172C,NA,<1,NA,NA,NA
chrII_592600_593164,YBR181C,NA,<1,NA,NA,NA
chrII_604121_604787,YBR189W,NA,<1,NA,NA,NA
chrII_605863_606456,YBR191W,NA,<1,NA,NA,NA
chrII_607302_607564,YBR192W,NA,<1,NA,NA,NA
chrII_674914_675211,YBR227C,NA,<1,NA,NA,NA
chrII_721115_721421,YBR251W,NA,<1,NA,NA,NA
chrIII_38772_39126,YCL050C,NA,<1,NA,NA,NA
chrIII_56516_56708,YCL038C,NA,<1,NA,NA,NA
chrIII_200890_201158,YCR041W,NA,<1,NA,NA,NA
chrIII_206469_206955,YCR043C,NA,<1,NA,NA,NA
chrIII_216429_216839,YCR053W,NA,<1,NA,NA,NA
chrIII_223210_223416,YCR057C,NA,<1,NA,NA,NA
chrIII_242309_242488,YCR072C,NA,<1,NA,NA,NA
chrIV_43752_44241,YDL229W,NA,<1,NA,NA,NA
chrIV_80467_80676,YDL211C,NA,<1,NA,NA,NA
chrIV_87174_87584,YDL208W,NA,<1,NA,NA,NA
chrIV_88139_88295,YDL207W,NA,<1,NA,NA,NA
chrIV_114488_114674,YDL193W,NA,<1,NA,NA,NA
chrIV_117285_117881,YDL191W,NA,<1,NA,NA,NA
chrIV_176552_176710,YDL155W,NA,<1,NA,NA,NA
chrIV_182987_183295,YDL153C,NA,<1,NA,NA,NA
chrIV_198251_198721,YDL145C,NA,<1,NA,NA,NA
chrIV_217178_217792,YDL136W,NA,<1,NA,NA,NA
chrIV_227070_227458,YDL131W,NA,<1,NA,NA,NA
chrIV_300053_300208,YDL088C,NA,<1,NA,NA,NA
chrIV_312488_312749,YDL080C,NA,<1,NA,NA,NA
chrIV_340949_341652,YDL060W,NA,<1,NA,NA,NA
chrIV_363506_364085,YDL051W,NA,<1,NA,NA,NA
chrIV_471422_472104,YDR012W,NA,<1,NA,NA,NA
chrIV_490985_491754,YDR025W,NA,<1,NA,NA,NA
chrIV_530738_531037,YDR038C,NA,<1,NA,NA,NA
chrIV_628468_628716,YDR091C,NA,<1,NA,NA,NA
chrIV_657432_657636,YDR101C,NA,<1,NA,NA,NA
chrIV_703965_704509,YDR127W,NA,<1,NA,NA,NA
chrIV_743818_744246,YDR143C,NA,<1,NA,NA,NA
chrIV_767986_768355,YDR153C,NA,<1,NA,NA,NA
chrIV_770006_770440,YDR158W,NA,<1,NA,NA,NA
chrIV_832495_832684,YDR185C,NA,<1,NA,NA,NA
chrIV_861636_861809,YDR206W,NA,<1,NA,NA,NA
chrIV_945157_945309,YDR240C,NA,<1,NA,NA,NA
chrIV_974045_974819,YDR258C,NA,<1,NA,NA,NA
chrIV_1039502_1039812,YDR291W,NA,<1,NA,NA,NA
chrIV_1062780_1063069,YDR300C,NA,<1,NA,NA,NA
chrIV_1071424_1071784,YDR303C,NA,<1,NA,NA,NA
chrIV_1117003_1117201,YDR325W,NA,<1,NA,NA,NA
chrIV_1238756_1239758,YDR382W,NA,<1,NA,NA,NA
chrIV_1298136_1298399,YDR415C,NA,<1,NA,NA,NA
chrIV_1300850_1301861,YDR418W,NA,<1,NA,NA,NA
chrIV_1355271_1356125,YDR447C,NA,<1,NA,NA,NA
chrIV_1358857_1359240,YDR449C,NA,<1,NA,NA,NA
chrIV_1359416_1360155,YDR450W,NA,<1,NA,NA,NA
chrIV_1366831_1367046,YDR454C,NA,<1,NA,NA,NA
chrIV_1394800_1395093,YDR466W,NA,<1,NA,NA,NA
chrIV_1398657_1399069,YDR469W,NA,<1,NA,NA,NA
chrIV_1401226_1402033,YDR471W,NA,<1,NA,NA,NA
chrIV_1443397_1443583,YDR496C,NA,<1,NA,NA,NA
chrIV_1450601_1451235,YDR500C,NA,<1,NA,NA,NA
chrIV_1473020_1473280,YDR514C,NA,<1,NA,NA,NA
chrIV_1493007_1493513,snR84,NA,<1,NA,NA,NA
chrIV_1531378_1531886,YDR545C-A,NA,<1,NA,NA,NA
chrIX_39193_39514,YIL161W,NA,<1,NA,NA,NA
chrIX_171460_171692,YIL104C,NA,<1,NA,NA,NA
chrIX_193154_193656,YIL090W,NA,<1,NA,NA,NA
chrIX_232105_232968,YIL069C,NA,<1,NA,NA,NA
chrIX_277571_277797,YIL040W,NA,<1,NA,NA,NA
chrIX_316231_317095,YIL018W,NA,<1,NA,NA,NA
chrIX_342093_343039,YIL008W,NA,<1,NA,NA,NA
chrIX_356857_357246,YIR001C,NA,<1,NA,NA,NA
chrIX_414669_415139,YIR031C,NA,<1,NA,NA,NA
chrV_51_535,YEL077W-A,NA,<1,NA,NA,NA
chrV_51511_52039,YEL055C,NA,<1,NA,NA,NA
chrV_73465_73715,YEL042W,NA,<1,NA,NA,NA
chrV_101506_102082,YEL026W,NA,<1,NA,NA,NA
chrV_115848_116286,YEL021W,NA,<1,NA,NA,NA
chrV_166828_167094,YER007C-A,NA,<1,NA,NA,NA
chrV_221126_221334,YER033C,NA,<1,NA,NA,NA
chrV_269853_270717,YER056C-A,NA,<1,NA,NA,NA
chrV_305780_306612,YER074W,NA,<1,NA,NA,NA
chrV_316434_316863,YER077C,NA,<1,NA,NA,NA
chrV_332666_333100,YER087C-B,NA,<1,NA,NA,NA
chrV_362097_363026,YER102W,NA,<1,NA,NA,NA
chrV_364030_364588,YER103W,NA,<1,NA,NA,NA
chrV_382142_382305,YER110C,NA,<1,NA,NA,NA
chrV_396166_397003,YER117W,NA,<1,NA,NA,NA
chrV_414094_414522,YER126C,NA,<1,NA,NA,NA
chrVI_87_325,YFL068W,NA,<1,NA,NA,NA
chrVI_552_844,YFL067W,NA,<1,NA,NA,NA
chrVI_49059_49214,YFL041W,NA,<1,NA,NA,NA
chrVI_64698_65394,YFL034C-A,NA,<1,NA,NA,NA
chrVI_148330_149163,YFR001W,NA,<1,NA,NA,NA
chrVI_221165_222057,YFR031C-A,NA,<1,NA,NA,NA
chrVII_49367_49646,YGL238W,NA,<1,NA,NA,NA
chrVII_148744_149445,YGL188C-A,NA,<1,NA,NA,NA
chrVII_228079_228922,YGL147C,NA,<1,NA,NA,NA
chrVII_254146_254901,YGL135W,NA,<1,NA,NA,NA
chrVII_255322_255602,YGL134W,NA,<1,NA,NA,NA
chrVII_307243_307556,YGL105W,NA,<1,NA,NA,NA
chrVII_310518_311389,YGL103W,NA,<1,NA,NA,NA
chrVII_321628_321819,YGL097W,NA,<1,NA,NA,NA
chrVII_337718_337864,YGL092W,NA,<1,NA,NA,NA
chrVII_361842_362003,YGL078C,NA,<1,NA,NA,NA
chrVII_401170_401640,YGL054C,NA,<1,NA,NA,NA
chrVII_438102_439358,YGL030W,NA,<1,NA,NA,NA
chrVII_439905_440091,YGL029W,NA,<1,NA,NA,NA
chrVII_496450_497242,YGL001C,NA,<1,NA,NA,NA
chrVII_554914_556088,YGR034W,NA,<1,NA,NA,NA
chrVII_634033_634328,YGR071C,NA,<1,NA,NA,NA
chrVII_643716_644124,YGR082W,NA,<1,NA,NA,NA
chrVII_647984_648232,YGR084C,NA,<1,NA,NA,NA
chrVII_648586_649361,YGR085C,NA,<1,NA,NA,NA
chrVII_695011_695405,YGR102C,NA,<1,NA,NA,NA
chrVII_772019_772532,YGR142W,NA,<1,NA,NA,NA
chrVII_786896_787180,YGR147C,NA,<1,NA,NA,NA
chrVII_807647_807903,YGR159C,NA,<1,NA,NA,NA
chrVII_843525_843796,YGR172C,NA,<1,NA,NA,NA
chrVII_914733_915269,YGR211W,NA,<1,NA,NA,NA
chrVII_919562_920797,YGR214W,NA,<1,NA,NA,NA
chrVII_1021784_1022057,YGR264C,NA,<1,NA,NA,NA
chrVII_1049904_1050377,YGR279C,NA,<1,NA,NA,NA
chrVII_1070131_1070354,YGR288W,NA,<1,NA,NA,NA
chrVIII_406_715,YHL050W-A,NA,<1,NA,NA,NA
chrVIII_35856_36404,YHL033C,NA,<1,NA,NA,NA
chrVIII_103993_104506,YHL001W,NA,<1,NA,NA,NA
chrVIII_143471_144031,YHR019C,NA,<1,NA,NA,NA
chrVIII_148413_149186,YHR021C,NA,<1,NA,NA,NA
chrVIII_180065_180331,YHR036W,NA,<1,NA,NA,NA
chrVIII_229006_229319,YHR065C,NA,<1,NA,NA,NA
chrVIII_234618_234829,YHR069C,NA,<1,NA,NA,NA
chrVIII_241444_241840,YHR072W-A,NA,<1,NA,NA,NA
chrVIII_283240_283503,YHR089C,NA,<1,NA,NA,NA
chrVIII_361750_362252,YHR128W,NA,<1,NA,NA,NA
chrVIII_367872_368197,YHR131C,NA,<1,NA,NA,NA
chrVIII_393238_393532,YHR147C,NA,<1,NA,NA,NA
chrVIII_423574_423778,YHR163W,NA,<1,NA,NA,NA
chrVIII_491794_492001,YHR196W,NA,<1,NA,NA,NA
chrVIII_554109_554262,YHR216W,NA,<1,NA,NA,NA
chrVIII_561456_561794,YHR219C-A,NA,<1,NA,NA,NA
chrX_63481_63863,YJL197W,NA,<1,NA,NA,NA
chrX_73289_74350,YJL191W,NA,<1,NA,NA,NA
chrX_75034_76235,YJL189W,NA,<1,NA,NA,NA
chrX_90049_91008,YJL177W,NA,<1,NA,NA,NA
chrX_128975_129124,YJL156C,NA,<1,NA,NA,NA
chrX_159506_160651,YJL133C-A,NA,<1,NA,NA,NA
chrX_191400_191753,YJL118W,NA,<1,NA,NA,NA
chrX_192022_192650,YJL117W,NA,<1,NA,NA,NA
chrX_211525_211822,YJL110C,NA,<1,NA,NA,NA
chrX_241794_241967,YJL098W,NA,<1,NA,NA,NA
chrX_302820_303086,YJL074C,NA,<1,NA,NA,NA
chrX_312652_312804,YJL069C,NA,<1,NA,NA,NA
chrX_387407_387702,YJL030W,NA,<1,NA,NA,NA
chrX_436058_436962,YJR001W,NA,<1,NA,NA,NA
chrX_442440_442706,YJR003C,NA,<1,NA,NA,NA
chrX_486200_486558,YJR030C,NA,<1,NA,NA,NA
chrX_507495_507763,YJR040W,NA,<1,NA,NA,NA
chrX_548515_548705,YJR060W,NA,<1,NA,NA,NA
chrX_570646_570796,YJR070C,NA,<1,NA,NA,NA
chrX_572063_572484,YJR072C,NA,<1,NA,NA,NA
chrX_608031_608502,YJR094W-A,NA,<1,NA,NA,NA
chrX_636726_636952,YJR111C,NA,<1,NA,NA,NA
chrX_702883_703581,YJR145C,NA,<1,NA,NA,NA
chrXI_69_295,YKL225W,NA,<1,NA,NA,NA
chrXI_24856_25258,YKL216W,NA,<1,NA,NA,NA
chrXI_53521_53772,YKL204W,NA,<1,NA,NA,NA
chrXI_108883_109469,YKL180W,NA,<1,NA,NA,NA
chrXI_122322_122545,YKL173W,NA,<1,NA,NA,NA
chrXI_154784_154946,YKL157W,NA,<1,NA,NA,NA
chrXI_176555_176756,YKL143W,NA,<1,NA,NA,NA
chrXI_207876_208300,YKL125W,NA,<1,NA,NA,NA
chrXI_219246_219413,YKL119C,NA,<1,NA,NA,NA
chrXI_275101_275305,YKL088W,NA,<1,NA,NA,NA
chrXI_385656_385815,YKL028W,NA,<1,NA,NA,NA
chrXI_425790_426312,YKL010C,NA,<1,NA,NA,NA
chrXI_431177_432175,YKL006W,NA,<1,NA,NA,NA
chrXI_554516_555132,YKR059W,NA,<1,NA,NA,NA
chrXI_575763_576288,YKR071C,NA,<1,NA,NA,NA
chrXI_613829_614158,YKR092C,NA,<1,NA,NA,NA
chrXI_618517_619097,YKR094C,NA,<1,NA,NA,NA
chrXII_46351_46698,YLL047W,NA,<1,NA,NA,NA
chrXII_64591_65859,YLL039C,NA,<1,NA,NA,NA
chrXII_131190_131799,YLL009C,NA,<1,NA,NA,NA
chrXII_157706_158122,YLR003C,NA,<1,NA,NA,NA
chrXII_166070_166474,YLR008C,NA,<1,NA,NA,NA
chrXII_202321_203037,YLR029C,NA,<1,NA,NA,NA
chrXII_241618_242455,YLR048W,NA,<1,NA,NA,NA
chrXII_245174_245644,YLR049C,NA,<1,NA,NA,NA
chrXII_262871_263438,YLR061W,NA,<1,NA,NA,NA
chrXII_281689_281989,YLR073C,NA,<1,NA,NA,NA
chrXII_283600_283931,YLR077W,NA,<1,NA,NA,NA
chrXII_296149_296398,YLR083C,NA,<1,NA,NA,NA
chrXII_300195_300558,YLR084C,NA,<1,NA,NA,NA
chrXII_424629_425266,YLR142W,NA,<1,NA,NA,NA
chrXII_451442_469102,NTS1-2,NA,<1,NA,NA,NA
chrXII_489805_490421,YLR162W-A,NA,<1,NA,NA,NA
chrXII_498004_499321,YLR167W,NA,<1,NA,NA,NA
chrXII_505734_506229,YLR175W,NA,<1,NA,NA,NA
chrXII_522030_522927,YLR185W,NA,<1,NA,NA,NA
chrXII_523227_523659,YLR186W,NA,<1,NA,NA,NA
chrXII_539522_539815,YLR192C,NA,<1,NA,NA,NA
chrXII_543562_543971,YLR196W,NA,<1,NA,NA,NA
chrXII_545904_546185,YLR197W,NA,<1,NA,NA,NA
chrXII_636409_636937,YLR249W,NA,<1,NA,NA,NA
chrXII_640039_640429,YLR250W,NA,<1,NA,NA,NA
chrXII_672690_673358,YLR264W,NA,<1,NA,NA,NA
chrXII_679892_680236,YLR268W,NA,<1,NA,NA,NA
chrXII_694199_694404,YLR275W,NA,<1,NA,NA,NA
chrXII_696843_697000,YLR276C,NA,<1,NA,NA,NA
chrXII_721284_721873,YLR293C,NA,<1,NA,NA,NA
chrXII_730488_730829,YLR301W,NA,<1,NA,NA,NA
chrXII_781032_781881,YLR325C,NA,<1,NA,NA,NA
chrXII_805023_806066,YLR340W,NA,<1,NA,NA,NA
chrXII_818439_819507,YLR344W,NA,<1,NA,NA,NA
chrXII_849155_849346,YLR361C,NA,<1,NA,NA,NA
chrXII_855406_856168,YLR364C-A,NA,<1,NA,NA,NA
chrXII_931495_932525,YLR406C,NA,<1,NA,NA,NA
chrXII_937244_937576,YLR410W,NA,<1,NA,NA,NA
chrXII_946583_947012,YLR411W,NA,<1,NA,NA,NA
chrXII_950913_951176,YLR413W,NA,<1,NA,NA,NA
chrXII_963540_963803,YLR420W,NA,<1,NA,NA,NA
chrXII_1018678_1019286,YLR441C,NA,<1,NA,NA,NA
chrXII_1027842_1029053,YLR448W,NA,<1,NA,NA,NA
chrXII_1072577_1072797,YLR467W,NA,<1,NA,NA,NA
chrXIII_1528_2140,YML133W-A,NA,<1,NA,NA,NA
chrXIII_82120_82280,YML094W,NA,<1,NA,NA,NA
chrXIII_123976_124611,YML073C,NA,<1,NA,NA,NA
chrXIII_228627_229011,YML022W,NA,<1,NA,NA,NA
chrXIII_298531_298891,YMR014W,NA,<1,NA,NA,NA
chrXIII_396372_396533,YMR062C,NA,<1,NA,NA,NA
chrXIII_406050_406225,YMR068W,NA,<1,NA,NA,NA
chrXIII_483630_483971,YMR108W,NA,<1,NA,NA,NA
chrXIII_500505_501019,YMR116C,NA,<1,NA,NA,NA
chrXIII_509312_509549,YMR120C,NA,<1,NA,NA,NA
chrXIII_550913_552132,YMR142C,NA,<1,NA,NA,NA
chrXIII_564235_564461,YMR153W,NA,<1,NA,NA,NA
chrXIII_649804_650077,YMR193W,NA,<1,NA,NA,NA
chrXIII_650912_651409,YMR194W,NA,<1,NA,NA,NA
chrXIII_732146_732560,YMR230W,NA,<1,NA,NA,NA
chrXIII_751234_752023,YMR241W,NA,<1,NA,NA,NA
chrXIII_754014_754695,YMR242W-A,NA,<1,NA,NA,NA
chrXIII_854646_854822,YMR292W,NA,<1,NA,NA,NA
chrXIII_895312_895654,YMR309C,NA,<1,NA,NA,NA
chrXIII_912165_912407,YMR318C,NA,<1,NA,NA,NA
chrXIV_62738_63382,YNL302C,NA,<1,NA,NA,NA
chrXIV_140679_140868,YNL267W,NA,<1,NA,NA,NA
chrXIV_145247_145510,YNL265C,NA,<1,NA,NA,NA
chrXIV_251723_252245,YNL209W,NA,<1,NA,NA,NA
chrXIV_255098_255279,YNL207W,NA,<1,NA,NA,NA
chrXIV_258085_258334,YNL206C,NA,<1,NA,NA,NA
chrXIV_330859_331559,YNL162W,NA,<1,NA,NA,NA
chrXIV_345353_345699,YNL154C,NA,<1,NA,NA,NA
chrXIV_405390_405903,YNL118C,NA,<1,NA,NA,NA
chrXIV_413170_413672,YNL112W,NA,<1,NA,NA,NA
